Fecha,Nombre Embalse,Volumen Útil Diario Energía kWh,Volumen Máximo Util Gwh
2017-04-03,PORCE II,72154500,130.14
2017-04-03,PORCE III,87702300,117.29
2017-04-03,PUNCHINA,42783300,65.12
2017-04-03,RIOGRANDE2,324688600,560.59
2017-04-03,SAN LORENZO,369523500,422.91
2017-04-03,TRONERAS,34307900,71
2017-04-03,URRA1,99032000,158.45
2017-04-03,AGREGADO BOGOTA,1391677300,3763.5
2017-04-03,BETANIA,114821000,124.66
2017-04-03,EL QUIMBO,676076800,1113.81
2017-04-03,MUNA,57599200,57.6
2017-04-03,PRADO,43042900,57.2
2017-04-03,TOPOCORO,825594300,1003.3
2017-04-03,CHUZA,718632200,980.6
2017-04-03,ESMERALDA,215135500,1112.97
2017-04-03,GUAVIO,771029500,2091.46
2017-04-03,ALTOANCHICAYA,12392700,36.88
2017-04-03,CALIMA1,168153200,217.04
2017-04-03,SALVAJINA,113338400,171.82
2017-04-04,AMANI,222525000,246.13
2017-04-04,MIRAFLORES,144618500,313.1
2017-04-04,PENOL,3706502100,4078.46
2017-04-04,PLAYAS,69676700,96.35
2017-04-04,PORCE II,81389000,130.14
2017-04-04,PORCE III,80000000,117.29
2017-04-04,PUNCHINA,25281700,65.12
2017-04-04,RIOGRANDE2,325075800,560.59
2017-04-04,SAN LORENZO,365675600,422.91
2017-04-04,TRONERAS,34946900,71
2017-04-04,URRA1,97679800,158.45
2017-04-04,AGREGADO BOGOTA,1391276300,3763.5
2017-04-04,BETANIA,111645700,124.66
2017-04-04,EL QUIMBO,681446800,1113.81
2017-04-04,MUNA,57599200,57.6
2017-04-04,PRADO,42305200,57.2
2017-04-04,TOPOCORO,825119600,1003.3
2017-04-04,CHUZA,714535600,980.6
2017-04-04,ESMERALDA,213697300,1112.97
2017-04-04,GUAVIO,759056300,2091.46
2017-04-04,ALTOANCHICAYA,8533100,36.88
2017-04-04,CALIMA1,168251600,217.04
2017-04-04,SALVAJINA,110991800,171.82
2017-04-05,AMANI,219832600,246.13
2017-04-05,MIRAFLORES,145388500,313.1
2017-04-05,PENOL,3698329400,4078.46
2017-04-05,PLAYAS,69959300,96.35
2017-04-05,PORCE II,90676100,130.14
2017-04-05,PORCE III,71383800,117.29
2017-04-05,PUNCHINA,25645700,65.12
2017-04-05,RIOGRANDE2,326474400,560.59
2017-04-05,SAN LORENZO,361089900,422.91
2017-04-05,TRONERAS,41493500,71
2017-04-05,URRA1,96715800,158.45
2017-04-05,AGREGADO BOGOTA,1388414500,3763.5
2017-04-05,BETANIA,106777200,124.66
2017-04-05,EL QUIMBO,666229100,1113.81
2017-04-05,MUNA,57599200,57.6
2017-04-05,PRADO,41618900,57.2
2017-04-05,TOPOCORO,818292000,1003.3
2017-04-05,CHUZA,711354900,980.6
2017-04-05,ESMERALDA,192699600,1112.97
2017-04-05,GUAVIO,767946000,2091.46
2017-04-05,ALTOANCHICAYA,5672300,36.88
2017-04-05,CALIMA1,168743700,217.04
2017-04-05,SALVAJINA,108051600,171.82
2017-04-06,AMANI,217151100,246.13
2017-04-06,MIRAFLORES,145848600,313.1
2017-04-06,PENOL,3688214100,4078.46
2017-04-06,PLAYAS,75783000,96.35
2017-04-06,PORCE II,81168000,130.14
2017-04-06,PORCE III,85108100,117.29
2017-04-06,PUNCHINA,30225800,65.12
2017-04-06,RIOGRANDE2,323602100,560.59
2017-04-06,SAN LORENZO,350258000,422.91
2017-04-06,TRONERAS,35697700,71
2017-04-06,URRA1,95280800,158.45
2017-04-06,AGREGADO BOGOTA,1387817600,3763.5
2017-04-06,BETANIA,102651300,124.66
2017-04-06,EL QUIMBO,657414000,1113.81
2017-04-06,MUNA,57599200,57.6
2017-04-06,PRADO,40886700,57.2
2017-04-06,TOPOCORO,808431000,1003.3
2017-04-06,CHUZA,707732100,980.6
2017-04-06,ESMERALDA,172162100,1112.97
2017-04-06,GUAVIO,770552700,2091.46
2017-04-06,ALTOANCHICAYA,3748600,36.88
2017-04-06,CALIMA1,169038900,217.04
2017-04-06,SALVAJINA,106968600,171.82
2017-04-07,AMANI,212272800,246.13
2017-04-07,MIRAFLORES,146468400,313.1
2017-04-07,PENOL,3683398300,4078.46
2017-04-07,PLAYAS,83679900,96.35
2017-04-07,PORCE II,89766500,130.14
2017-04-07,PORCE III,70149000,117.29
2017-04-07,PUNCHINA,25312100,65.12
2017-04-07,RIOGRANDE2,324186800,560.59
2017-04-07,SAN LORENZO,351523000,422.91
2017-04-07,TRONERAS,41726700,71
2017-04-07,URRA1,95280800,158.45
2017-04-07,AGREGADO BOGOTA,1385160900,3763.5
2017-04-07,BETANIA,98656000,124.66
2017-04-07,EL QUIMBO,649044400,1113.81
2017-04-07,MUNA,54500500,57.6
2017-04-07,PRADO,40594800,57.2
2017-04-07,TOPOCORO,797671400,1003.3
2017-04-07,CHUZA,703890700,980.6
2017-04-07,ESMERALDA,170033600,1112.97
2017-04-07,GUAVIO,760548000,2091.46
2017-04-07,ALTOANCHICAYA,3785600,36.88
2017-04-07,CALIMA1,169437800,217.04
2017-04-07,SALVAJINA,107720700,171.82
2017-04-08,AMANI,208749000,246.13
2017-04-08,MIRAFLORES,147091400,313.1
2017-04-08,PENOL,3676668300,4078.46
2017-04-08,PLAYAS,84194300,96.35
2017-04-08,PORCE II,73683500,130.14
2017-04-08,PORCE III,88775400,117.29
2017-04-08,PUNCHINA,22885500,65.12
2017-04-08,RIOGRANDE2,327173600,560.59
2017-04-08,SAN LORENZO,351259400,422.91
2017-04-08,TRONERAS,30675200,71
2017-04-08,URRA1,95265900,158.45
2017-04-08,AGREGADO BOGOTA,1382112300,3763.5
2017-04-08,BETANIA,94946700,124.66
2017-04-08,EL QUIMBO,641830800,1113.81
2017-04-08,MUNA,49214500,57.6
2017-04-08,PRADO,40546200,57.2
2017-04-08,TOPOCORO,789046300,1003.3
2017-04-08,CHUZA,700053800,980.6
2017-04-08,ESMERALDA,160177100,1112.97
2017-04-08,GUAVIO,767743100,2091.46
2017-04-08,ALTOANCHICAYA,6313500,36.88
2017-04-08,CALIMA1,169831500,217.04
2017-04-08,SALVAJINA,108475600,171.82
2017-04-09,AMANI,207119200,246.13
2017-04-09,MIRAFLORES,146778300,313.1
2017-04-09,PENOL,3678830300,4078.46
2017-04-09,PLAYAS,84673600,96.35
2017-04-09,PORCE II,86842200,130.14
2017-04-09,PORCE III,74794700,117.29
2017-04-09,PUNCHINA,42874300,65.12
2017-04-09,RIOGRANDE2,329149000,560.59
2017-04-09,SAN LORENZO,349256500,422.91
2017-04-09,TRONERAS,37659500,71
2017-04-09,URRA1,95641700,158.45
2017-04-09,AGREGADO BOGOTA,1380790800,3763.5
2017-04-09,BETANIA,92731600,124.66
2017-04-09,EL QUIMBO,634329300,1113.81
2017-04-09,MUNA,50763900,57.6
2017-04-09,PRADO,42551100,57.2
2017-04-09,TOPOCORO,789745700,1003.3
2017-04-09,CHUZA,696002700,980.6
2017-04-09,ESMERALDA,156169300,1112.97
2017-04-09,GUAVIO,772967500,2091.46
2017-04-09,ALTOANCHICAYA,18508800,36.88
2017-04-09,CALIMA1,171820600,217.04
2017-04-09,SALVAJINA,110182200,171.82
2017-04-10,AMANI,204806700,246.13
2017-04-10,MIRAFLORES,146158500,313.1
2017-04-10,PENOL,3669239300,4078.46
2017-04-10,PLAYAS,85877700,96.35
2017-04-10,PORCE II,98031200,130.14
2017-04-10,PORCE III,67058000,117.29
2017-04-10,PUNCHINA,60891500,65.12
2017-04-10,RIOGRANDE2,334696000,560.59
2017-04-10,SAN LORENZO,354764700,422.91
2017-04-10,TRONERAS,31902100,71
2017-04-10,URRA1,95806100,158.45
2017-04-10,AGREGADO BOGOTA,1379473900,3763.5
2017-04-10,BETANIA,93259000,124.66
2017-04-10,EL QUIMBO,626331100,1113.81
2017-04-10,MUNA,46799400,57.6
2017-04-10,PRADO,43141500,57.2
2017-04-10,TOPOCORO,788118500,1003.3
2017-04-10,CHUZA,692188600,980.6
2017-04-10,ESMERALDA,159774400,1112.97
2017-04-10,GUAVIO,764941800,2091.46
2017-04-10,ALTOANCHICAYA,14402600,36.88
2017-04-10,CALIMA1,172618300,217.04
2017-04-10,SALVAJINA,110277900,171.82
2017-04-11,AMANI,202510700,246.13
2017-04-11,MIRAFLORES,145545000,313.1
2017-04-11,PENOL,3659644200,4078.46
2017-04-11,PLAYAS,86419300,96.35
2017-04-11,PORCE II,110632000,130.14
2017-04-11,PORCE III,69804200,117.29
2017-04-11,PUNCHINA,57100000,65.12
2017-04-11,RIOGRANDE2,331333800,560.59
2017-04-11,SAN LORENZO,369523500,422.91
2017-04-11,TRONERAS,33253600,71
2017-04-11,URRA1,96391900,158.45
2017-04-11,AGREGADO BOGOTA,1377956400,3763.5
2017-04-11,BETANIA,94857400,124.66
2017-04-11,EL QUIMBO,622097600,1113.81
2017-04-11,MUNA,41741200,57.6
2017-04-11,PRADO,43883200,57.2
2017-04-11,TOPOCORO,789977600,1003.3
2017-04-11,CHUZA,688383500,980.6
2017-04-11,ESMERALDA,142727000,1112.97
2017-04-11,GUAVIO,763341100,2091.46
2017-04-11,ALTOANCHICAYA,19322700,36.88
2017-04-11,CALIMA1,173421200,217.04
2017-04-11,SALVAJINA,110658100,171.82
2017-04-12,AMANI,198491300,246.13
2017-04-12,MIRAFLORES,145698400,313.1
2017-04-12,PENOL,3656287300,4078.46
2017-04-12,PLAYAS,87424700,96.35
2017-04-12,PORCE II,111428900,130.14
2017-04-12,PORCE III,80670000,117.29
2017-04-12,PUNCHINA,51958700,65.12
2017-04-12,RIOGRANDE2,336106400,560.59
2017-04-12,SAN LORENZO,389711400,422.91
2017-04-12,TRONERAS,44800300,71
2017-04-12,URRA1,96700900,158.45
2017-04-12,AGREGADO BOGOTA,1377172600,3763.5
2017-04-12,BETANIA,96201300,124.66
2017-04-12,EL QUIMBO,615886600,1113.81
2017-04-12,MUNA,38642500,57.6
2017-04-12,PRADO,45224700,57.2
2017-04-12,TOPOCORO,796037000,1003.3
2017-04-12,CHUZA,684359800,980.6
2017-04-12,ESMERALDA,134768900,1112.97
2017-04-12,GUAVIO,770552700,2091.46
2017-04-12,ALTOANCHICAYA,12059700,36.88
2017-04-12,CALIMA1,174120500,217.04
2017-04-12,SALVAJINA,110420200,171.82
2017-04-13,AMANI,192495300,246.13
2017-04-13,MIRAFLORES,144618500,313.1
2017-04-13,PENOL,3672819700,4078.46
2017-04-13,PLAYAS,87982000,96.35
2017-04-13,PORCE II,101865100,130.14
2017-04-13,PORCE III,83323500,117.29
2017-04-13,PUNCHINA,41949200,65.12
2017-04-13,RIOGRANDE2,331136300,560.59
2017-04-13,SAN LORENZO,386786000,422.91
2017-04-13,TRONERAS,54781500,71
2017-04-13,URRA1,96927100,158.45
2017-04-13,AGREGADO BOGOTA,1376994900,3763.5
2017-04-13,BETANIA,94321800,124.66
2017-04-13,EL QUIMBO,610525100,1113.81
2017-04-13,MUNA,42060200,57.6
2017-04-13,PRADO,45324700,57.2
2017-04-13,TOPOCORO,826772100,1003.3
2017-04-13,CHUZA,680573000,980.6
2017-04-13,ESMERALDA,139026000,1112.97
2017-04-13,GUAVIO,774376400,2091.46
2017-04-13,ALTOANCHICAYA,7743900,36.88
2017-04-13,CALIMA1,174726600,217.04
2017-04-13,SALVAJINA,109566800,171.82
2017-04-14,AMANI,187055300,246.13
2017-04-14,MIRAFLORES,144001800,313.1
2017-04-14,PENOL,3693993100,4078.46
2017-04-14,PLAYAS,86407600,96.35
2017-04-14,PORCE II,96395400,130.14
2017-04-14,PORCE III,89741500,117.29
2017-04-14,PUNCHINA,42919800,65.12
2017-04-14,RIOGRANDE2,337165200,560.59
2017-04-14,SAN LORENZO,384651200,422.91
2017-04-14,TRONERAS,46742900,71
2017-04-14,URRA1,98797200,158.45
2017-04-14,AGREGADO BOGOTA,1376211100,3763.5
2017-04-14,BETANIA,92118400,124.66
2017-04-14,EL QUIMBO,606291600,1113.81
2017-04-14,MUNA,43791800,57.6
2017-04-14,PRADO,45224700,57.2
2017-04-14,TOPOCORO,852600400,1003.3
2017-04-14,CHUZA,678130500,980.6
2017-04-14,ESMERALDA,143091300,1112.97
2017-04-14,GUAVIO,783882100,2091.46
2017-04-14,ALTOANCHICAYA,16585200,36.88
2017-04-14,CALIMA1,176736400,217.04
2017-04-14,SALVAJINA,109851300,171.82
2017-04-15,AMANI,188442900,246.13
2017-04-15,MIRAFLORES,142775000,313.1
2017-04-15,PENOL,3681236200,4078.46
2017-04-15,PLAYAS,87728700,96.35
2017-04-15,PORCE II,109042800,130.14
2017-04-15,PORCE III,89076800,117.29
2017-04-15,PUNCHINA,39765300,65.12
2017-04-15,RIOGRANDE2,330591100,560.59
2017-04-15,SAN LORENZO,382015700,422.91
2017-04-15,TRONERAS,55848600,71
2017-04-15,URRA1,99652500,158.45
2017-04-15,AGREGADO BOGOTA,1374506900,3763.5
2017-04-15,BETANIA,94768100,124.66
2017-04-15,EL QUIMBO,607702800,1113.81
2017-04-15,MUNA,37548900,57.6
2017-04-15,PRADO,44776200,57.2
2017-04-15,TOPOCORO,854981300,1003.3
2017-04-15,CHUZA,674799400,980.6
2017-04-15,ESMERALDA,147348400,1112.97
2017-04-15,GUAVIO,782665100,2091.46
2017-04-15,ALTOANCHICAYA,11270500,36.88
2017-04-15,CALIMA1,177544500,217.04
2017-04-15,SALVAJINA,109993500,171.82
2017-04-16,AMANI,190314900,246.13
2017-04-16,MIRAFLORES,141861200,313.1
2017-04-16,PENOL,3693269700,4078.46
2017-04-16,PLAYAS,80044200,96.35
2017-04-16,PORCE II,105366800,130.14
2017-04-16,PORCE III,84313500,117.29
2017-04-16,PUNCHINA,35791800,65.12
2017-04-16,RIOGRANDE2,335557200,560.59
2017-04-16,SAN LORENZO,377061000,422.91
2017-04-16,TRONERAS,49222200,71
2017-04-16,URRA1,100448500,158.45
2017-04-16,AGREGADO BOGOTA,1372274000,3763.5
2017-04-16,BETANIA,100314000,124.66
2017-04-16,EL QUIMBO,602619800,1113.81
2017-04-16,MUNA,32718500,57.6
2017-04-16,PRADO,44279000,57.2
2017-04-16,TOPOCORO,855934400,1003.3
2017-04-16,CHUZA,673250100,980.6
2017-04-16,ESMERALDA,154865400,1112.97
2017-04-16,GUAVIO,795092800,2091.46
2017-04-16,ALTOANCHICAYA,6190200,36.88
2017-04-16,CALIMA1,178357800,217.04
2017-04-16,SALVAJINA,109709100,171.82
2017-04-17,AMANI,192924700,246.13
2017-04-17,MIRAFLORES,140794100,313.1
2017-04-17,PENOL,3688214100,4078.46
2017-04-17,PLAYAS,89957600,96.35
2017-04-17,PORCE II,99940700,130.14
2017-04-17,PORCE III,79071000,117.29
2017-04-17,PUNCHINA,35306400,65.12
2017-04-17,RIOGRANDE2,340302200,560.59
2017-04-17,SAN LORENZO,371869100,422.91
2017-04-17,TRONERAS,59804000,71
2017-04-17,URRA1,102212300,158.45
2017-04-17,AGREGADO BOGOTA,1371499300,3763.5
2017-04-17,BETANIA,98014600,124.66
2017-04-17,EL QUIMBO,599839200,1113.81
2017-04-17,MUNA,36728600,57.6
2017-04-17,PRADO,43734600,57.2
2017-04-17,TOPOCORO,860942800,1003.3
2017-04-17,CHUZA,672142800,980.6
2017-04-17,ESMERALDA,154865400,1112.97
2017-04-17,GUAVIO,788149900,2091.46
2017-04-17,ALTOANCHICAYA,6042200,36.88
2017-04-17,CALIMA1,179673500,217.04
2017-04-17,SALVAJINA,109709100,171.82
2017-04-18,AMANI,194323300,246.13
2017-04-18,MIRAFLORES,140487300,313.1
2017-04-18,PENOL,3691827000,4078.46
2017-04-18,PLAYAS,86807100,96.35
2017-04-18,PORCE II,85389800,130.14
2017-04-18,PORCE III,97229000,117.29
2017-04-18,PUNCHINA,25312100,65.12
2017-04-18,RIOGRANDE2,345122100,560.59
2017-04-18,SAN LORENZO,373160400,422.91
2017-04-18,TRONERAS,53723900,71
2017-04-18,URRA1,102830300,158.45
2017-04-18,AGREGADO BOGOTA,1368874500,3763.5
2017-04-18,BETANIA,99113900,124.66
2017-04-18,EL QUIMBO,598182000,1113.81
2017-04-18,MUNA,32445100,57.6
2017-04-18,PRADO,43091500,57.2
2017-04-18,TOPOCORO,863570200,1003.3
2017-04-18,CHUZA,669490600,980.6
2017-04-18,ESMERALDA,143820000,1112.97
2017-04-18,GUAVIO,788355500,2091.46
2017-04-18,ALTOANCHICAYA,3428000,36.88
2017-04-18,CALIMA1,180486700,217.04
2017-04-18,SALVAJINA,111183200,171.82
2017-04-19,AMANI,196283400,246.13
2017-04-19,MIRAFLORES,140487300,313.1
2017-04-19,PENOL,3680996400,4078.46
2017-04-19,PLAYAS,90263500,96.35
2017-04-19,PORCE II,101994400,130.14
2017-04-19,PORCE III,84487600,117.29
2017-04-19,PUNCHINA,29042900,65.12
2017-04-19,RIOGRANDE2,357140500,560.59
2017-04-19,SAN LORENZO,386786000,422.91
2017-04-19,TRONERAS,52807000,71
2017-04-19,URRA1,102632500,158.45
2017-04-19,AGREGADO BOGOTA,1367908500,3763.5
2017-04-19,BETANIA,100406500,124.66
2017-04-19,EL QUIMBO,593489000,1113.81
2017-04-19,MUNA,30895800,57.6
2017-04-19,PRADO,44776200,57.2
2017-04-19,TOPOCORO,877461000,1003.3
2017-04-19,CHUZA,667061800,980.6
2017-04-19,ESMERALDA,147847000,1112.97
2017-04-19,GUAVIO,786727300,2091.46
2017-04-19,ALTOANCHICAYA,6819000,36.88
2017-04-19,CALIMA1,182222000,217.04
2017-04-19,SALVAJINA,113579100,171.82
2017-04-20,AMANI,197076300,246.13
2017-04-20,MIRAFLORES,140487300,313.1
2017-04-20,PENOL,3674022600,4078.46
2017-04-20,PLAYAS,94637700,96.35
2017-04-20,PORCE II,113428600,130.14
2017-04-20,PORCE III,69106000,117.29
2017-04-20,PUNCHINA,31545300,65.12
2017-04-20,RIOGRANDE2,360423600,560.59
2017-04-20,SAN LORENZO,385178300,422.91
2017-04-20,TRONERAS,64446300,71
2017-04-20,URRA1,102220900,158.45
2017-04-20,AGREGADO BOGOTA,1365101400,3763.5
2017-04-20,BETANIA,99023000,124.66
2017-04-20,EL QUIMBO,591831800,1113.81
2017-04-20,MUNA,30622400,57.6
2017-04-20,PRADO,45224700,57.2
2017-04-20,TOPOCORO,890692200,1003.3
2017-04-20,CHUZA,665740300,980.6
2017-04-20,ESMERALDA,137933000,1112.97
2017-04-20,GUAVIO,787947000,2091.46
2017-04-20,ALTOANCHICAYA,11208900,36.88
2017-04-20,CALIMA1,182838500,217.04
2017-04-20,SALVAJINA,115173600,171.82
2017-04-21,AMANI,198926300,246.13
2017-04-21,MIRAFLORES,140640700,313.1
2017-04-21,PENOL,3659644200,4078.46
2017-04-21,PLAYAS,101702600,96.35
2017-04-21,PORCE II,106674800,130.14
2017-04-21,PORCE III,84279000,117.29
2017-04-21,PUNCHINA,23461800,65.12
2017-04-21,RIOGRANDE2,368285700,560.59
2017-04-21,SAN LORENZO,374451800,422.91
2017-04-21,TRONERAS,59113900,71
2017-04-21,URRA1,101633800,158.45
2017-04-21,AGREGADO BOGOTA,1365739400,3763.5
2017-04-21,BETANIA,104267900,124.66
2017-04-21,EL QUIMBO,590727000,1113.81
2017-04-21,MUNA,40875400,57.6
2017-04-21,PRADO,47683500,57.2
2017-04-21,TOPOCORO,929516100,1003.3
2017-04-21,CHUZA,668825300,980.6
2017-04-21,ESMERALDA,148153800,1112.97
2017-04-21,GUAVIO,792842500,2091.46
2017-04-21,ALTOANCHICAYA,11652800,36.88
2017-04-21,CALIMA1,183144100,217.04
2017-04-21,SALVAJINA,117118200,171.82
2017-04-22,AMANI,200836900,246.13
2017-04-22,MIRAFLORES,141097600,313.1
2017-04-22,PENOL,3671137200,4078.46
2017-04-22,PLAYAS,91627400,96.35
2017-04-22,PORCE II,96395400,130.14
2017-04-22,PORCE III,88159300,117.29
2017-04-22,PUNCHINA,14165000,65.12
2017-04-22,RIOGRANDE2,375523500,560.59
2017-04-22,SAN LORENZO,369787000,422.91
2017-04-22,TRONERAS,51513000,71
2017-04-22,URRA1,101687000,158.45
2017-04-22,AGREGADO BOGOTA,1367042700,3763.5
2017-04-22,BETANIA,105611800,124.66
2017-04-22,EL QUIMBO,583824300,1113.81
2017-04-22,MUNA,44976600,57.6
2017-04-22,PRADO,47936200,57.2
2017-04-22,TOPOCORO,944693400,1003.3
2017-04-22,CHUZA,666843100,980.6
2017-04-22,ESMERALDA,138949300,1112.97
2017-04-22,GUAVIO,795501200,2091.46
2017-04-22,ALTOANCHICAYA,11850100,36.88
2017-04-22,CALIMA1,184066100,217.04
2017-04-22,SALVAJINA,118781100,171.82
2017-04-23,AMANI,199416300,246.13
2017-04-23,MIRAFLORES,141707800,313.1
2017-04-23,PENOL,3683398300,4078.46
2017-04-23,PLAYAS,81891300,96.35
2017-04-23,PORCE II,77964000,130.14
2017-04-23,PORCE III,91893800,117.29
2017-04-23,PUNCHINA,25130100,65.12
2017-04-23,RIOGRANDE2,381038900,560.59
2017-04-23,SAN LORENZO,364410600,422.91
2017-04-23,TRONERAS,41148400,71
2017-04-23,URRA1,101816700,158.45
2017-04-23,AGREGADO BOGOTA,1365242700,3763.5
2017-04-23,BETANIA,104362200,124.66
2017-04-23,EL QUIMBO,579131300,1113.81
2017-04-23,MUNA,44703200,57.6
2017-04-23,PRADO,47582200,57.2
2017-04-23,TOPOCORO,953046800,1003.3
2017-04-23,CHUZA,663758100,980.6
2017-04-23,ESMERALDA,127482000,1112.97
2017-04-23,GUAVIO,797140400,2091.46
2017-04-23,ALTOANCHICAYA,12984500,36.88
2017-04-23,CALIMA1,184781000,217.04
2017-04-23,SALVAJINA,119959800,171.82
2017-04-24,AMANI,198249000,246.13
2017-04-24,MIRAFLORES,140183800,313.1
2017-04-24,PENOL,3668284300,4078.46
2017-04-24,PLAYAS,87037000,96.35
2017-04-24,PORCE II,85389800,130.14
2017-04-24,PORCE III,81812000,117.29
2017-04-24,PUNCHINA,24477900,65.12
2017-04-24,RIOGRANDE2,385606000,560.59
2017-04-24,SAN LORENZO,357294700,422.91
2017-04-24,TRONERAS,35052300,71
2017-04-24,URRA1,102296300,158.45
2017-04-24,AGREGADO BOGOTA,1364363200,3763.5
2017-04-24,BETANIA,100872700,124.66
2017-04-24,EL QUIMBO,570381100,1113.81
2017-04-24,MUNA,48622100,57.6
2017-04-24,PRADO,47129600,57.2
2017-04-24,TOPOCORO,964136200,1003.3
2017-04-24,CHUZA,660458900,980.6
2017-04-24,ESMERALDA,126158900,1112.97
2017-04-24,GUAVIO,786318900,2091.46
2017-04-24,ALTOANCHICAYA,12170700,36.88
2017-04-24,CALIMA1,186013800,217.04
2017-04-24,SALVAJINA,120796700,171.82
2017-04-25,AMANI,199603500,246.13
2017-04-25,MIRAFLORES,138669400,313.1
2017-04-25,PENOL,3661322600,4078.46
2017-04-25,PLAYAS,99148200,96.35
2017-04-25,PORCE II,92209700,130.14
2017-04-25,PORCE III,65512000,117.29
2017-04-25,PUNCHINA,21111100,65.12
2017-04-25,RIOGRANDE2,380466000,560.59
2017-04-25,SAN LORENZO,348518500,422.91
2017-04-25,TRONERAS,45161300,71
2017-04-25,URRA1,102967500,158.45
2017-04-25,AGREGADO BOGOTA,1363492800,3763.5
2017-04-25,BETANIA,100872700,124.66
2017-04-25,EL QUIMBO,561199200,1113.81
2017-04-25,MUNA,51401800,57.6
2017-04-25,PRADO,46575700,57.2
2017-04-25,TOPOCORO,972790300,1003.3
2017-04-25,CHUZA,657606200,980.6
2017-04-25,ESMERALDA,118373400,1112.97
2017-04-25,GUAVIO,775788000,2091.46
2017-04-25,ALTOANCHICAYA,8779700,36.88
2017-04-25,CALIMA1,186837400,217.04
2017-04-25,SALVAJINA,121144100,171.82
2017-04-26,AMANI,201332400,246.13
2017-04-26,MIRAFLORES,137164500,313.1
2017-04-26,PENOL,3660843100,4078.46
2017-04-26,PLAYAS,102460500,96.35
2017-04-26,PORCE II,93057600,130.14
2017-04-26,PORCE III,77107900,117.29
2017-04-26,PUNCHINA,23628600,65.12
2017-04-26,RIOGRANDE2,372876500,560.59
2017-04-26,SAN LORENZO,352260900,422.91
2017-04-26,TRONERAS,53985900,71
2017-04-26,URRA1,104994500,158.45
2017-04-26,AGREGADO BOGOTA,1362627000,3763.5
2017-04-26,BETANIA,98472500,124.66
2017-04-26,EL QUIMBO,559036100,1113.81
2017-04-26,MUNA,51082800,57.6
2017-04-26,PRADO,49510100,57.2
2017-04-26,TOPOCORO,994646700,1003.3
2017-04-26,CHUZA,659141900,980.6
2017-04-26,ESMERALDA,113349300,1112.97
2017-04-26,GUAVIO,775788000,2091.46
2017-04-26,ALTOANCHICAYA,10247100,36.88
2017-04-26,CALIMA1,188277500,217.04
2017-04-26,SALVAJINA,124877400,171.82
2017-04-27,AMANI,197880100,246.13
2017-04-27,MIRAFLORES,135515900,313.1
2017-04-27,PENOL,3676184700,4078.46
2017-04-27,PLAYAS,90951300,96.35
2017-04-27,PORCE II,103287400,130.14
2017-04-27,PORCE III,65673800,117.29
2017-04-27,PUNCHINA,19078800,65.12
2017-04-27,RIOGRANDE2,371043300,560.59
2017-04-27,SAN LORENZO,350258000,422.91
2017-04-27,TRONERAS,52545000,71
2017-04-27,URRA1,104932700,158.45
2017-04-27,AGREGADO BOGOTA,1362494900,3763.5
2017-04-27,BETANIA,103980300,124.66
2017-04-27,EL QUIMBO,554714400,1113.81
2017-04-27,MUNA,46480400,57.6
2017-04-27,PRADO,49561400,57.2
2017-04-27,TOPOCORO,993153600,1003.3
2017-04-27,CHUZA,657387500,980.6
2017-04-27,ESMERALDA,104739300,1112.97
2017-04-27,GUAVIO,762740800,2091.46
2017-04-27,ALTOANCHICAYA,5844900,36.88
2017-04-27,CALIMA1,189002700,217.04
2017-04-27,SALVAJINA,126083500,171.82
2017-04-28,AMANI,195545600,246.13
2017-04-28,MIRAFLORES,133726700,313.1
2017-04-28,PENOL,3688214100,4078.46
2017-04-28,PLAYAS,85299000,96.35
2017-04-28,PORCE II,100708900,130.14
2017-04-28,PORCE III,73806500,117.29
2017-04-28,PUNCHINA,16530900,65.12
2017-04-28,RIOGRANDE2,362395000,560.59
2017-04-28,SAN LORENZO,339136100,422.91
2017-04-28,TRONERAS,44442500,71
2017-04-28,URRA1,104932700,158.45
2017-04-28,AGREGADO BOGOTA,1360111600,3763.5
2017-04-28,BETANIA,104362200,124.66
2017-04-28,EL QUIMBO,546892600,1113.81
2017-04-28,MUNA,44384200,57.6
2017-04-28,PRADO,48746800,57.2
2017-04-28,TOPOCORO,994646700,1003.3
2017-04-28,CHUZA,655195600,980.6
2017-04-28,ESMERALDA,87078200,1112.97
2017-04-28,GUAVIO,760347900,2091.46
2017-04-28,ALTOANCHICAYA,1578400,36.88
2017-04-28,CALIMA1,189722700,217.04
2017-04-28,SALVAJINA,126687900,171.82
2017-04-29,AMANI,190678300,246.13
2017-04-29,MIRAFLORES,132097300,313.1
2017-04-29,PENOL,3699296600,4078.46
2017-04-29,PLAYAS,74349000,96.35
2017-04-29,PORCE II,85947600,130.14
2017-04-29,PORCE III,75103200,117.29
2017-04-29,PUNCHINA,27890300,65.12
2017-04-29,RIOGRANDE2,353339800,560.59
2017-04-29,SAN LORENZO,334761200,422.91
2017-04-29,TRONERAS,53723900,71
2017-04-29,URRA1,105492600,158.45
2017-04-29,AGREGADO BOGOTA,1357327300,3763.5
2017-04-29,BETANIA,100778500,124.66
2017-04-29,EL QUIMBO,542399100,1113.81
2017-04-29,MUNA,43199400,57.6
2017-04-29,PRADO,48442800,57.2
2017-04-29,TOPOCORO,989417200,1003.3
2017-04-29,CHUZA,653008300,980.6
2017-04-29,ESMERALDA,72772900,1112.97
2017-04-29,GUAVIO,749227700,2091.46
